,index,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,YearRemodAdd,YearBuilt,OverallCond,1stFlrSF,OverallQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotArea,MSSubClass,2ndFlrSF,PavedDrive,HeatingQC,SaleCondition,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,CentralAir,Condition2,HouseStyle,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,BldgType,Electrical,LotFrontage,GarageYrBlt,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,BsmtFullBath,BsmtHalfBath,GarageCars,GarageArea,FireplaceQu,BsmtFinType2,BsmtExposure,GarageType,BsmtCond,BsmtQual,BsmtFinType1,GarageFinish,Utilities,GarageCond,MasVnrType,SaleType,Functional,KitchenQual,Exterior2nd,Exterior1st,GarageQual,MSZoning
2519,2520,0,1753,2,1,3,1,7,1,1999,1998,5,853,7,0,74,0,0,0,0,0,3,2007,12352,60,900,Y,Ex,Normal,Pave,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,43.0,1998.0,290.0,638.0,0.0,215.0,853.0,1.0,0.0,2.0,534.0,Fa,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,TA,VinylSd,VinylSd,TA,RL
2520,2521,0,1690,2,1,3,1,7,0,2001,2001,5,845,7,0,103,0,0,0,0,0,2,2007,9543,60,845,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,68.0,2001.0,0.0,0.0,0.0,845.0,845.0,0.0,0.0,2.0,517.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2521,2522,0,1842,2,1,3,1,7,1,2000,2000,5,985,7,193,96,0,0,0,0,0,7,2007,8826,60,857,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,70.77622985839844,2000.0,144.0,841.0,0.0,144.0,985.0,1.0,0.0,2.0,486.0,TA,Unf,No,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2522,2523,0,894,1,0,3,1,5,0,1974,1974,5,894,5,0,0,0,0,0,0,0,8,2007,11800,20,0,Y,TA,Family,Pave,IR1,Bnk,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,97.0,1974.0,0.0,663.0,0.0,201.0,864.0,0.0,0.0,2.0,440.0,Gd,Unf,Av,Attchd,TA,Gd,BLQ,Unf,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
2523,2524,0,1025,2,0,3,1,6,1,1976,1976,5,1025,5,127,0,0,0,0,0,0,7,2007,8660,80,0,Y,TA,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,SLvl,Gable,CompShg,TA,Gd,CBlock,GasA,1Fam,SBrkr,59.0,1979.0,113.0,502.0,0.0,513.0,1015.0,0.0,0.0,2.0,370.0,Fa,Unf,Av,Detchd,TA,Gd,GLQ,Unf,AllPub,TA,BrkFace,WD,Typ,TA,VinylSd,VinylSd,TA,RL
2524,2525,0,1009,2,0,3,1,6,1,1977,1977,7,1009,5,0,0,0,0,0,0,0,6,2007,9720,80,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,SLvl,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,72.0,1977.0,51.0,755.0,0.0,240.0,995.0,0.0,0.0,2.0,576.0,Fa,Unf,Av,Detchd,TA,TA,ALQ,Unf,AllPub,TA,BrkFace,WD,Typ,TA,VinylSd,Plywood,TA,RL
2525,2526,0,1040,1,1,3,1,5,0,1977,1977,5,1040,5,0,0,0,0,0,0,0,1,2007,8982,20,0,Y,TA,Normal,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,45.0,1977.0,0.0,539.0,0.0,501.0,1040.0,0.0,0.0,2.0,748.0,Gd,Unf,Av,Detchd,TA,Gd,ALQ,Unf,AllPub,TA,None,WD,Typ,TA,CmentBd,CemntBd,TA,RL
2526,2527,0,907,1,0,3,1,5,0,1977,1977,4,907,5,0,0,0,0,0,0,0,1,2007,16300,20,0,Y,TA,Normal,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,39.0,1977.0,0.0,60.0,417.0,399.0,876.0,1.0,0.0,1.0,308.0,Gd,BLQ,Av,Attchd,TA,Gd,Rec,RFn,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
2527,2528,0,879,1,0,3,1,5,0,1975,1975,6,879,5,0,80,0,0,0,0,0,9,2007,9675,20,0,Y,TA,Normal,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,75.0,1975.0,0.0,330.0,432.0,102.0,864.0,0.0,0.0,2.0,440.0,Gd,Rec,No,Attchd,TA,TA,BLQ,Unf,AllPub,TA,None,Con,Typ,TA,HdBoard,HdBoard,TA,RL
2528,2529,0,864,1,0,3,1,5,0,2000,1972,5,864,5,155,0,0,0,0,0,0,9,2007,7200,20,0,Y,Gd,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,60.0,1977.0,0.0,671.0,0.0,193.0,864.0,1.0,0.0,2.0,576.0,Gd,Unf,No,Detchd,TA,TA,ALQ,Fin,AllPub,Ex,None,WD,Typ,Ex,VinylSd,VinylSd,Gd,RL
2529,2530,0,875,1,0,3,1,5,0,2006,1972,8,875,4,352,0,0,0,0,0,0,10,2007,7200,20,0,Y,Gd,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,Gd,CBlock,GasA,1Fam,SBrkr,60.0,1975.0,0.0,385.0,0.0,0.0,385.0,0.0,0.0,2.0,728.0,Gd,Unf,No,Detchd,TA,TA,Rec,Unf,AllPub,TA,None,WD,Typ,Gd,Plywood,Plywood,TA,RL
2530,2531,0,1673,2,0,3,1,7,1,2000,2000,5,1673,7,306,113,0,0,116,0,0,1,2007,11354,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,82.44253540039062,2000.0,0.0,1412.0,0.0,261.0,1673.0,1.0,0.0,2.0,583.0,TA,Unf,Gd,Attchd,TA,TA,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2531,2532,0,1932,2,1,3,1,7,1,2003,2003,5,992,7,0,120,0,0,0,0,0,6,2007,8749,60,940,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,70.0,2003.0,0.0,654.0,0.0,325.0,979.0,1.0,0.0,2.0,610.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2532,2533,0,1729,2,1,3,1,7,0,2002,2002,5,860,7,386,63,0,0,0,0,0,8,2007,8158,60,869,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,65.0,2002.0,214.0,0.0,0.0,860.0,860.0,0.0,0.0,2.0,542.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2533,2534,0,1592,2,0,3,1,7,1,1995,1994,5,1592,8,120,35,0,0,0,0,0,6,2007,11927,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,73.0,1994.0,519.0,408.0,465.0,683.0,1556.0,0.0,0.0,2.0,484.0,TA,GLQ,Gd,Attchd,TA,Gd,BLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,HdBoard,HdBoard,TA,RL
2534,2535,0,2439,2,1,4,1,7,1,2001,2001,5,1531,8,184,121,0,0,0,0,0,1,2007,12728,60,908,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,87.84239959716797,2001.0,256.0,1198.0,0.0,333.0,1531.0,1.0,0.0,2.0,560.0,TA,Unf,Mn,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2535,2536,0,1992,2,1,3,1,7,2,2002,1996,5,1212,7,225,32,0,0,0,0,0,6,2007,15295,60,780,Y,Ex,Normal,Pave,IR3,Lvl,Corner,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,110.06999969482422,1996.0,254.0,762.0,0.0,98.0,860.0,1.0,0.0,2.0,608.0,TA,Unf,Mn,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Min2,Gd,VinylSd,VinylSd,TA,RL
2536,2537,0,1341,1,1,1,1,5,1,2000,1999,5,1341,8,240,84,0,0,0,0,0,1,2007,17227,20,0,Y,Ex,Normal,Pave,IR2,Lvl,CulDSac,Mod,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,73.0,1999.0,158.0,915.0,0.0,426.0,1341.0,1.0,0.0,2.0,482.0,TA,Unf,Gd,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2537,2538,0,1476,2,1,3,1,7,0,2007,2007,5,738,7,0,35,0,0,0,0,0,6,2007,8145,60,738,Y,Ex,Partial,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,70.0,2007.0,0.0,0.0,0.0,738.0,738.0,0.0,0.0,2.0,552.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2538,2539,0,1190,2,0,2,1,5,0,2005,2005,5,1190,7,100,41,0,0,0,0,0,10,2007,8769,20,0,Y,Ex,Normal,Pave,Reg,Lvl,FR2,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,65.0,2005.0,0.0,709.0,0.0,460.0,1169.0,1.0,0.0,2.0,578.0,Gd,Unf,Av,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2539,2540,0,1330,2,0,3,1,6,1,2007,2006,5,1330,6,0,23,0,0,0,0,0,7,2007,8334,20,0,Y,Ex,Partial,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,64.0,2006.0,0.0,0.0,0.0,1330.0,1330.0,0.0,0.0,2.0,437.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2540,2541,0,1491,2,1,3,1,7,1,2006,2006,5,738,7,100,30,0,0,0,0,0,5,2007,8333,60,753,Y,Gd,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,64.0,2006.0,0.0,0.0,0.0,738.0,738.0,0.0,0.0,2.0,484.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2541,2542,0,1536,2,1,3,1,6,0,2005,2005,5,768,5,0,40,0,0,0,0,0,6,2007,9045,60,768,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,64.0,2005.0,0.0,0.0,0.0,768.0,768.0,0.0,0.0,2.0,400.0,Gd,Unf,Mn,Attchd,TA,Gd,Unf,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2542,2543,0,936,1,0,2,1,4,1,1967,1967,5,936,5,405,0,0,0,0,0,450,8,2007,9825,85,0,Y,Gd,Abnorml,Pave,Reg,Low,Inside,Gtl,Edwards,Norm,Y,Norm,SFoyer,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,75.0,1967.0,162.0,936.0,0.0,0.0,936.0,1.0,0.0,1.0,384.0,Fa,Unf,Gd,Attchd,TA,Gd,ALQ,Unf,AllPub,TA,BrkFace,WD,Typ,TA,HdBoard,HdBoard,TA,RL
2543,2544,0,1088,1,0,2,1,4,0,1963,1963,6,1088,4,0,0,0,0,0,0,0,6,2007,8308,20,0,P,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Gable,CompShg,TA,Gd,CBlock,GasA,1Fam,SBrkr,67.0,2002.0,20.0,132.0,841.0,115.0,1088.0,0.0,0.0,2.0,520.0,Gd,LwQ,No,Detchd,TA,TA,BLQ,Unf,AllPub,TA,Stone,COD,Typ,TA,VinylSd,VinylSd,TA,RL
2544,2545,0,1351,1,0,3,1,7,1,1950,1925,6,901,5,0,0,43,0,100,0,0,7,2007,16287,50,450,N,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,Gd,CBlock,GasA,1Fam,SBrkr,74.0,1975.0,0.0,130.0,105.0,666.0,901.0,1.0,0.0,2.0,576.0,Gd,BLQ,No,Detchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
2545,2546,0,1179,1,0,2,1,5,0,1960,1960,6,1179,6,0,0,0,0,0,0,0,6,2007,8240,20,0,P,Gd,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,80.0,1960.0,198.0,0.0,0.0,1179.0,1179.0,0.0,0.0,2.0,622.0,Gd,Unf,No,Attchd,TA,TA,Unf,Fin,AllPub,TA,Stone,WD,Min2,TA,HdBoard,HdBoard,TA,RL
2546,2547,0,1044,1,0,3,1,7,1,1976,1976,6,1044,6,228,0,0,0,0,0,0,4,2007,6285,80,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,SLvl,Gable,CompShg,TA,Fa,CBlock,GasA,1Fam,SBrkr,65.0,1976.0,0.0,504.0,0.0,456.0,960.0,1.0,0.0,2.0,528.0,Fa,Unf,Av,Detchd,TA,TA,GLQ,Unf,AllPub,Fa,None,WD,Typ,TA,Plywood,HdBoard,TA,RL
2547,2548,0,2233,2,1,5,2,11,0,1979,1979,6,1100,5,0,0,0,0,0,0,0,2,2007,9555,90,1133,Y,TA,Normal,Pave,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,Slab,GasA,Duplex,SBrkr,73.30951690673828,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,579.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,Gd,None,WD,Typ,TA,Plywood,Plywood,TA,RL
2548,2549,0,1408,2,1,3,1,6,0,2006,2005,5,734,5,0,85,0,0,0,0,0,5,2007,7023,60,674,Y,Gd,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,60.0,2005.0,0.0,611.0,0.0,123.0,734.0,1.0,0.0,2.0,489.0,Gd,Unf,No,BuiltIn,Gd,Gd,GLQ,Fin,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
2549,2550,0,5095,2,1,2,1,15,2,2009,2008,5,5095,10,546,484,0,0,0,0,17000,10,2007,39290,20,0,Y,Ex,Partial,Pave,IR1,Bnk,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Hip,CompShg,Ex,TA,PConc,GasA,1Fam,SBrkr,128.0,2008.0,1224.0,4010.0,0.0,1085.0,5095.0,1.0,1.0,3.0,1154.0,Gd,Unf,Gd,Attchd,TA,Ex,GLQ,Fin,AllPub,TA,Stone,New,Typ,Ex,CmentBd,CemntBd,TA,RL
2550,2551,0,1072,1,0,2,1,5,0,2005,2005,5,1072,6,0,44,0,0,0,0,0,5,2007,3675,180,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,SFoyer,Gable,CompShg,TA,TA,PConc,GasA,TwnhsE,SBrkr,35.0,2005.0,76.0,467.0,0.0,80.0,547.0,1.0,0.0,2.0,525.0,Gd,Unf,Gd,Basment,TA,Gd,GLQ,Fin,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RM
2551,2552,0,960,1,0,2,1,4,0,2000,1959,7,960,5,144,0,35,0,0,0,0,12,2007,6400,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,64.0,1959.0,0.0,77.0,831.0,52.0,960.0,1.0,0.0,1.0,392.0,Gd,ALQ,Av,Detchd,TA,TA,Rec,Unf,AllPub,TA,None,WD,Typ,Fa,Wd Shng,WdShing,TA,RL
2552,2553,0,1152,2,0,2,2,6,0,1955,1955,3,1152,4,0,0,0,0,0,0,0,9,2007,6882,90,0,N,TA,Normal,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,N,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,Duplex,SBrkr,74.0,1956.0994873046875,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Attchd,TA,TA,Unf,Unf,AllPub,TA,BrkCmn,WD,Typ,Fa,Plywood,AsbShng,TA,RL
2553,2554,0,1195,2,0,4,2,8,0,1950,1946,6,1195,5,118,0,0,0,0,0,0,7,2007,8741,90,0,N,TA,Abnorml,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,N,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,Duplex,SBrkr,52.0,1945.5196533203125,0.0,0.0,0.0,1195.0,1195.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Attchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,TA,Plywood,Plywood,TA,RL
2554,2555,0,865,1,0,2,1,4,1,1995,1920,8,740,6,0,0,84,0,0,0,0,8,2007,10042,40,125,Y,TA,Normal,Pave,Reg,Bnk,Corner,Gtl,Edwards,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,62.0,1920.0,0.0,144.0,278.0,238.0,660.0,1.0,0.0,1.0,216.0,Gd,ALQ,No,Detchd,TA,TA,LwQ,Unf,AllPub,TA,None,WD,Typ,TA,Wd Sdng,Wd Sdng,TA,RL
2555,2556,0,768,1,0,2,1,4,1,1955,1955,5,768,4,0,0,196,0,0,0,0,7,2007,8172,20,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,60.0,1959.0,0.0,544.0,0.0,224.0,768.0,0.0,0.0,1.0,355.0,Fa,Unf,No,Detchd,TA,TA,BLQ,Unf,AllPub,TA,None,WD,Typ,TA,MetalSd,MetalSd,TA,RL
2556,2557,0,864,1,0,3,1,5,0,1955,1955,5,864,4,196,0,0,0,0,0,0,10,2007,8172,20,0,N,TA,Family,Pave,Reg,HLS,Inside,Gtl,Edwards,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,60.0,1996.0,0.0,682.0,0.0,182.0,864.0,1.0,0.0,2.0,528.0,Gd,Unf,No,Detchd,TA,TA,ALQ,Unf,AllPub,TA,None,COD,Typ,TA,Plywood,WdShing,TA,RL
2557,2558,0,2592,2,0,6,2,12,0,1950,1923,6,1296,5,0,742,240,0,0,0,1512,1,2007,10890,90,1296,Y,Fa,AdjLand,Pave,Reg,Lvl,Inside,Gtl,SWISU,Norm,N,Norm,2Story,Hip,CompShg,TA,TA,PConc,Grav,Duplex,FuseA,60.0,1932.642822265625,0.0,371.0,0.0,925.0,1296.0,2.0,0.0,0.0,0.0,Gd,Unf,Mn,Attchd,TA,TA,Rec,RFn,AllPub,TA,None,WD,Min2,TA,Plywood,Wd Sdng,TA,RL
2558,2559,0,1422,1,0,3,1,6,0,1950,1926,5,1422,5,0,0,64,0,0,0,0,4,2007,7223,30,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,54.0,1973.0,0.0,319.0,0.0,971.0,1290.0,0.0,0.0,1.0,352.0,Gd,Unf,Mn,Detchd,TA,TA,BLQ,Unf,AllPub,TA,None,WD,Typ,TA,Plywood,Stucco,TA,RL
2559,2560,0,1298,2,0,2,1,8,1,2005,1921,7,759,6,216,0,168,0,0,0,0,8,2007,6821,50,539,P,Gd,Normal,Pave,Reg,HLS,Inside,Gtl,Crawfor,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,51.0,1994.0,0.0,113.0,0.0,538.0,651.0,0.0,0.0,1.0,240.0,Gd,Unf,No,Detchd,TA,TA,BLQ,Unf,AllPub,TA,None,WD,Typ,TA,Wd Sdng,Wd Sdng,TA,RL
2560,2561,0,1098,1,0,2,1,5,1,1995,1930,8,567,7,0,0,0,0,0,0,0,6,2007,4000,70,531,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,63.0,1930.0,0.0,246.0,0.0,285.0,531.0,1.0,0.0,1.0,216.0,Gd,Unf,No,Detchd,TA,Gd,GLQ,Unf,AllPub,TA,None,WD,Typ,TA,Wd Sdng,Wd Sdng,TA,RL
2561,2562,0,1436,1,0,3,1,7,1,1950,1921,7,851,6,184,0,0,0,0,0,0,4,2007,6720,70,585,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,N,Norm,2Story,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,53.0,1992.0,0.0,0.0,0.0,585.0,585.0,0.0,0.0,1.0,228.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,TA,None,CWD,Typ,TA,VinylSd,VinylSd,TA,RL
2562,2563,0,1461,1,0,3,1,6,1,1991,1926,8,686,6,0,0,116,0,0,0,0,7,2007,7155,70,775,N,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,53.0,1926.0,0.0,0.0,0.0,686.0,686.0,0.0,0.0,1.0,225.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,TA,Wd Sdng,Wd Sdng,TA,RL
2563,2564,0,1718,2,1,4,1,8,1,1992,1927,7,867,7,291,0,60,0,153,0,0,10,2007,7230,70,851,Y,Gd,Normal,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Y,Norm,2.5Unf,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,60.0,1927.0,0.0,0.0,0.0,851.0,851.0,0.0,0.0,2.0,264.0,TA,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2564,2565,0,1226,1,1,2,1,7,1,1951,1951,5,1226,5,174,24,120,0,228,0,0,6,2007,13108,20,0,Y,Fa,Normal,Pave,IR2,HLS,Inside,Gtl,Crawfor,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,126.0,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,400.0,Gd,Unf,No,Attchd,TA,TA,GLQ,Fin,AllPub,TA,None,WD,Min1,TA,Wd Sdng,Wd Sdng,TA,RL
2565,2566,0,1755,2,0,4,1,7,1,2003,1930,6,1230,4,0,40,0,0,0,0,0,11,2007,7810,50,525,Y,Ex,Normal,Pave,IR1,HLS,Inside,Gtl,Crawfor,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,Gd,BrkTil,GasA,1Fam,SBrkr,110.0,1930.0,0.0,189.0,0.0,741.0,930.0,0.0,0.0,1.0,231.0,TA,Unf,No,Detchd,Gd,TA,GLQ,Unf,AllPub,TA,None,WD,Typ,Gd,CmentBd,AsbShng,Fa,RL
2566,2567,0,1355,2,0,3,1,5,0,1950,1941,5,760,5,0,0,0,0,144,0,0,10,2007,6221,190,595,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Crawfor,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,TA,CBlock,GasA,2fmCon,SBrkr,79.0,1966.0,0.0,533.0,0.0,195.0,728.0,0.0,0.0,2.0,528.0,Gd,Unf,No,Detchd,Fa,TA,LwQ,Unf,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
2567,2568,0,1560,1,1,3,1,6,3,1960,1960,4,1560,6,0,75,584,0,0,0,0,5,2007,25485,20,0,Y,TA,Normal,Pave,IR1,Lvl,CulDSac,Gtl,Crawfor,Norm,Y,Norm,1Story,Gable,CompShg,TA,Fa,CBlock,GasA,1Fam,SBrkr,79.64795684814453,1960.0,423.0,540.0,1020.0,0.0,1560.0,0.0,0.0,2.0,580.0,TA,Rec,Mn,Attchd,Gd,TA,LwQ,RFn,AllPub,TA,BrkFace,WD,Typ,TA,MetalSd,Wd Sdng,TA,RL
2568,2569,0,1488,2,0,3,1,7,2,1968,1968,6,1488,6,0,0,216,0,0,0,0,9,2007,21579,20,0,Y,Ex,Normal,Pave,IR1,Lvl,CulDSac,Gtl,Crawfor,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,68.91987609863281,1968.0,0.0,813.0,0.0,675.0,1488.0,0.0,1.0,2.0,552.0,Gd,Unf,No,Attchd,TA,Gd,BLQ,RFn,AllPub,TA,None,CWD,Typ,TA,BrkFace,HdBoard,TA,RL
